dataset,representation,predictor,seed,variant,parent_prediction_range,mutant_prediction_range,local_domain_prediction_range,finite_local_domain,parent_rows,mutant_rows,model_initialization_seed,permutation_id,permutation_seed
CHEMBL2835_Ki,morgan,xgboost,42,label_permuted,0.0880505144596099,0.4771924614906311,0.4771924614906311,True,20,357,42,51,20282953
CHEMBL2835_Ki,morgan,mlp,42,label_permuted,2.260118246078491,2.4598823189735413,2.489322245121002,True,20,357,42,42,20282944
CHEMBL2835_Ki,morgan,mlp,42,label_permuted,1.6640255451202393,2.3823536038398743,2.3823536038398743,True,20,357,42,43,20282945
CHEMBL2835_Ki,morgan,mlp,42,label_permuted,0.639736533164978,1.0385940074920654,1.0385940074920654,True,20,357,42,44,20282946
CHEMBL2835_Ki,morgan,mlp,42,label_permuted,0.5615358352661133,0.8090077340602875,0.8090077340602875,True,20,357,42,45,20282947
CHEMBL2835_Ki,morgan,mlp,42,label_permuted,0.6508201360702515,0.8153871893882751,0.8153871893882751,True,20,357,42,46,20282948
CHEMBL2835_Ki,morgan,mlp,42,label_permuted,1.1068302392959597,1.1553530991077423,1.1555898487567902,True,20,357,42,47,20282949
CHEMBL2835_Ki,morgan,mlp,42,label_permuted,0.5949748754501343,0.7464839220046997,0.7464839220046997,True,20,357,42,48,20282950
CHEMBL2835_Ki,morgan,mlp,42,label_permuted,1.0665507316589355,1.3026178777217865,1.3026178777217865,True,20,357,42,49,20282951
CHEMBL2835_Ki,morgan,mlp,42,label_permuted,0.6934750080108643,0.9502306580543518,0.9502306580543518,True,20,357,42,50,20282952
CHEMBL2835_Ki,morgan,mlp,42,label_permuted,0.3527694642543793,0.5840699970722198,0.5840699970722198,True,20,357,42,51,20282953
CHEMBL287_Ki,morgan,xgboost,42,label_permuted,0.5850735902786255,1.2255895733833313,1.2255895733833313,True,102,2558,42,42,20283944
CHEMBL287_Ki,morgan,xgboost,42,label_permuted,0.1767091751098632,0.2793227434158325,0.2793227434158325,True,102,2558,42,43,20283945
CHEMBL287_Ki,morgan,xgboost,42,label_permuted,0.1754845380783081,0.2413197755813598,0.2413197755813598,True,102,2558,42,44,20283946
CHEMBL287_Ki,morgan,xgboost,42,label_permuted,0.0733959674835205,0.1162956953048706,0.1162956953048706,True,102,2558,42,45,20283947
CHEMBL287_Ki,morgan,xgboost,42,label_permuted,0.6458292007446289,0.7170518636703491,0.7170518636703491,True,102,2558,42,46,20283948
CHEMBL287_Ki,morgan,xgboost,42,label_permuted,0.1319382190704345,0.3524129390716553,0.3524129390716553,True,102,2558,42,47,20283949
CHEMBL287_Ki,morgan,xgboost,42,label_permuted,0.1090084314346313,0.1743296384811401,0.1743296384811401,True,102,2558,42,48,20283950
CHEMBL287_Ki,morgan,xgboost,42,label_permuted,0.0736291408538818,0.0817779302597045,0.0817779302597045,True,102,2558,42,49,20283951
CHEMBL287_Ki,morgan,xgboost,42,label_permuted,0.0781822204589843,0.1391021013259887,0.1391021013259887,True,102,2558,42,50,20283952
CHEMBL287_Ki,morgan,xgboost,42,label_permuted,0.1347908973693847,0.1383470296859741,0.1383470296859741,True,102,2558,42,51,20283953
CHEMBL287_Ki,morgan,mlp,42,label_permuted,0.8909441828727722,1.316204071044922,1.316204071044922,True,102,2558,42,42,20283944
CHEMBL287_Ki,morgan,mlp,42,label_permuted,1.0384223461151123,1.325649082660675,1.325649082660675,True,102,2558,42,43,20283945
CHEMBL287_Ki,morgan,mlp,42,label_permuted,0.960884153842926,1.3361821174621582,1.3361821174621582,True,102,2558,42,44,20283946
CHEMBL287_Ki,morgan,mlp,42,label_permuted,0.8119934797286987,1.100106656551361,1.100106656551361,True,102,2558,42,45,20283947
CHEMBL287_Ki,morgan,mlp,42,label_permuted,0.8326144218444824,1.1647513508796692,1.1647513508796692,True,102,2558,42,46,20283948
CHEMBL287_Ki,morgan,mlp,42,label_permuted,0.7771918773651123,1.078443467617035,1.078443467617035,True,102,2558,42,47,20283949
CHEMBL287_Ki,morgan,mlp,42,label_permuted,0.8313663005828857,1.1940097212791445,1.1940097212791445,True,102,2558,42,48,20283950
CHEMBL287_Ki,morgan,mlp,42,label_permuted,1.2006072998046875,1.9513139128685,1.9513139128685,True,102,2558,42,49,20283951
CHEMBL287_Ki,morgan,mlp,42,label_permuted,0.8464440107345581,1.3187291026115415,1.3187291026115415,True,102,2558,42,50,20283952
CHEMBL287_Ki,morgan,mlp,42,label_permuted,1.2855799198150637,2.042332172393799,2.042332172393799,True,102,2558,42,51,20283953
CHEMBL2971_Ki,morgan,xgboost,42,label_permuted,1.647080421447754,2.3813925236463547,2.3813925236463547,True,40,1192,42,42,20284944
CHEMBL2971_Ki,morgan,xgboost,42,label_permuted,0.2114238739013672,0.3077775239944458,0.3077775239944458,True,40,1192,42,43,20284945
CHEMBL2971_Ki,morgan,xgboost,42,label_permuted,0.4280469417572021,0.8164236545562744,0.8164236545562744,True,40,1192,42,44,20284946
CHEMBL2971_Ki,morgan,xgboost,42,label_permuted,0.9563981294631958,1.3807994723320007,1.3807994723320007,True,40,1192,42,45,20284947
CHEMBL2971_Ki,morgan,xgboost,42,label_permuted,0.3256312608718872,0.4284443259239197,0.4284443259239197,True,40,1192,42,46,20284948
CHEMBL2971_Ki,morgan,xgboost,42,label_permuted,0.1254984140396118,0.139941930770874,0.139941930770874,True,40,1192,42,47,20284949
CHEMBL2971_Ki,morgan,xgboost,42,label_permuted,0.4739285707473755,1.2623671889305117,1.2623671889305117,True,40,1192,42,48,20284950
CHEMBL2971_Ki,morgan,xgboost,42,label_permuted,0.0317120552062988,0.1518912315368652,0.1518912315368652,True,40,1192,42,49,20284951
CHEMBL2971_Ki,morgan,xgboost,42,label_permuted,0.1032626628875732,0.1454497575759887,0.1454497575759887,True,40,1192,42,50,20284952
CHEMBL2971_Ki,morgan,xgboost,42,label_permuted,0.8386722803115845,1.8554396629333496,1.8554396629333496,True,40,1192,42,51,20284953
CHEMBL2971_Ki,morgan,mlp,42,label_permuted,1.5421711206436155,2.3866779804229736,2.3866779804229736,True,40,1192,42,42,20284944
CHEMBL2971_Ki,morgan,mlp,42,label_permuted,0.8392990827560425,1.4726289510726929,1.4726289510726929,True,40,1192,42,43,20284945
CHEMBL2971_Ki,morgan,mlp,42,label_permuted,1.7535455226898191,2.999061703681946,2.999061703681946,True,40,1192,42,44,20284946
CHEMBL2971_Ki,morgan,mlp,42,label_permuted,0.8249300122261047,1.3716982007026672,1.3716982007026672,True,40,1192,42,45,20284947
CHEMBL2971_Ki,morgan,mlp,42,label_permuted,1.3394443988800049,2.018922984600067,2.018922984600067,True,40,1192,42,46,20284948
CHEMBL2971_Ki,morgan,mlp,42,label_permuted,3.08669114112854,4.737706542015076,4.737706542015076,True,40,1192,42,47,20284949
CHEMBL2971_Ki,morgan,mlp,42,label_permuted,2.407119035720825,2.992899179458618,2.992899179458618,True,40,1192,42,48,20284950
CHEMBL2971_Ki,morgan,mlp,42,label_permuted,0.9695638418197632,1.5010013580322266,1.5010013580322266,True,40,1192,42,49,20284951
CHEMBL2971_Ki,morgan,mlp,42,label_permuted,1.405036687850952,2.425019860267639,2.425019860267639,True,40,1192,42,50,20284952
CHEMBL2971_Ki,morgan,mlp,42,label_permuted,1.0155646800994873,1.887794017791748,1.887794017791748,True,40,1192,42,51,20284953
CHEMBL3979_EC50,morgan,xgboost,42,label_permuted,0.2030947208404541,0.2594387531280517,0.2594387531280517,True,68,3775,42,42,20285944
CHEMBL3979_EC50,morgan,xgboost,42,label_permuted,0.2248578071594238,0.2900707721710205,0.2900707721710205,True,68,3775,42,43,20285945
CHEMBL3979_EC50,morgan,xgboost,42,label_permuted,0.2926919460296631,0.6125912666320801,0.6125912666320801,True,68,3775,42,44,20285946
CHEMBL3979_EC50,morgan,xgboost,42,label_permuted,0.986108899116516,1.132551908493042,1.132551908493042,True,68,3775,42,45,20285947
CHEMBL3979_EC50,morgan,xgboost,42,label_permuted,0.0281205177307128,0.1339635848999023,0.1339635848999023,True,68,3775,42,46,20285948
CHEMBL3979_EC50,morgan,xgboost,42,label_permuted,0.4209883213043213,1.0646538734436035,1.0646538734436035,True,68,3775,42,47,20285949
CHEMBL3979_EC50,morgan,xgboost,42,label_permuted,0.1185283660888671,0.1379523277282714,0.1379523277282714,True,68,3775,42,48,20285950
CHEMBL3979_EC50,morgan,xgboost,42,label_permuted,0.9359703063964844,1.6318409442901611,1.6318409442901611,True,68,3775,42,49,20285951
CHEMBL3979_EC50,morgan,xgboost,42,label_permuted,0.1207344532012939,0.1294209957122802,0.1294209957122802,True,68,3775,42,50,20285952
CHEMBL3979_EC50,morgan,xgboost,42,label_permuted,0.2246932983398437,0.3898029327392578,0.3898029327392578,True,68,3775,42,51,20285953
CHEMBL3979_EC50,morgan,mlp,42,label_permuted,0.9422669410705566,1.3451416492462158,1.3451416492462158,True,68,3775,42,42,20285944
CHEMBL3979_EC50,morgan,mlp,42,label_permuted,1.2021534442901611,1.875298023223877,1.875298023223877,True,68,3775,42,43,20285945
CHEMBL3979_EC50,morgan,mlp,42,label_permuted,0.8228145837783813,1.2811403274536133,1.2811403274536133,True,68,3775,42,44,20285946
CHEMBL3979_EC50,morgan,mlp,42,label_permuted,0.8198888301849365,1.4592097997665403,1.4592097997665403,True,68,3775,42,45,20285947
CHEMBL3979_EC50,morgan,mlp,42,label_permuted,1.0700420141220093,1.471969723701477,1.471969723701477,True,68,3775,42,46,20285948
CHEMBL3979_EC50,morgan,mlp,42,label_permuted,1.1255158185958862,1.6734154224395752,1.6734154224395752,True,68,3775,42,47,20285949
CHEMBL3979_EC50,morgan,mlp,42,label_permuted,1.318753957748413,1.925463914871216,1.925463914871216,True,68,3775,42,48,20285950
CHEMBL3979_EC50,morgan,mlp,42,label_permuted,1.0788378715515137,1.6676158905029297,1.6676158905029297,True,68,3775,42,49,20285951
CHEMBL3979_EC50,morgan,mlp,42,label_permuted,1.0180076360702517,1.410283088684082,1.410283088684082,True,68,3775,42,50,20285952
CHEMBL3979_EC50,morgan,mlp,42,label_permuted,0.9991817474365234,1.3453271389007568,1.3453271389007568,True,68,3775,42,51,20285953
CHEMBL4005_Ki,morgan,xgboost,42,label_permuted,1.0845787525177002,1.1873067617416382,1.1873067617416382,True,68,2052,42,42,20286944
CHEMBL4005_Ki,morgan,xgboost,42,label_permuted,0.1162894964218139,0.2153373956680297,0.2153373956680297,True,68,2052,42,43,20286945
CHEMBL4005_Ki,morgan,xgboost,42,label_permuted,0.8880536556243896,1.4750955700874329,1.4750955700874329,True,68,2052,42,44,20286946
CHEMBL4005_Ki,morgan,xgboost,42,label_permuted,0.7344224452972412,1.2121334671974182,1.2121334671974182,True,68,2052,42,45,20286947
CHEMBL4005_Ki,morgan,xgboost,42,label_permuted,1.5896823406219482,1.9480438828468325,1.9480438828468325,True,68,2052,42,46,20286948
CHEMBL4005_Ki,morgan,xgboost,42,label_permuted,0.7231360673904419,1.4061198234558103,1.4061198234558103,True,68,2052,42,47,20286949
CHEMBL4005_Ki,morgan,xgboost,42,label_permuted,0.7283484935760498,1.5351858735084534,1.5351858735084534,True,68,2052,42,48,20286950
CHEMBL4005_Ki,morgan,xgboost,42,label_permuted,1.0774805545806885,1.6467537879943848,1.6467537879943848,True,68,2052,42,49,20286951
CHEMBL4005_Ki,morgan,xgboost,42,label_permuted,0.7943148612976074,1.3653652667999268,1.3653652667999268,True,68,2052,42,50,20286952
CHEMBL4005_Ki,morgan,xgboost,42,label_permuted,0.2769335508346557,0.2850196361541748,0.2850196361541748,True,68,2052,42,51,20286953
CHEMBL4005_Ki,morgan,mlp,42,label_permuted,0.7395745515823364,1.0826594829559326,1.0826594829559326,True,68,2052,42,42,20286944
CHEMBL4005_Ki,morgan,mlp,42,label_permuted,1.091065526008606,1.6482320427894592,1.6482320427894592,True,68,2052,42,43,20286945
CHEMBL4005_Ki,morgan,mlp,42,label_permuted,1.8862239122390747,2.132449448108673,2.132449448108673,True,68,2052,42,44,20286946
CHEMBL4005_Ki,morgan,mlp,42,label_permuted,1.0542689561843872,1.4315122365951538,1.4315122365951538,True,68,2052,42,45,20286947
CHEMBL4005_Ki,morgan,mlp,42,label_permuted,1.0195941925048828,1.3959335088729858,1.3959335088729858,True,68,2052,42,46,20286948
CHEMBL4005_Ki,morgan,mlp,42,label_permuted,1.5270241498947144,1.973779141902924,1.973779141902924,True,68,2052,42,47,20286949
CHEMBL4005_Ki,morgan,mlp,42,label_permuted,0.9072189331054688,1.1058980822563171,1.1058980822563171,True,68,2052,42,48,20286950
CHEMBL4005_Ki,morgan,mlp,42,label_permuted,0.6821107268333435,1.1597788333892822,1.1597788333892822,True,68,2052,42,49,20286951
CHEMBL4005_Ki,morgan,mlp,42,label_permuted,0.8009188175201416,1.19351464509964,1.19351464509964,True,68,2052,42,50,20286952
CHEMBL4005_Ki,morgan,mlp,42,label_permuted,0.7986100316047668,1.3851770162582395,1.3851770162582395,True,68,2052,42,51,20286953
CHEMBL4203_Ki,morgan,xgboost,42,label_permuted,0.8950314521789551,1.1576064825057983,1.1576064825057983,True,24,413,42,42,20287944
CHEMBL4203_Ki,morgan,xgboost,42,label_permuted,0.1617140769958496,0.2486288547515869,0.2486288547515869,True,24,413,42,43,20287945
CHEMBL4203_Ki,morgan,xgboost,42,label_permuted,0.8246908187866211,1.6591908931732178,1.6591908931732178,True,24,413,42,44,20287946
CHEMBL4203_Ki,morgan,xgboost,42,label_permuted,1.316174030303955,2.016796588897705,2.016796588897705,True,24,413,42,45,20287947
CHEMBL4203_Ki,morgan,xgboost,42,label_permuted,0.4126584529876709,0.977302312850952,0.977302312850952,True,24,413,42,46,20287948
CHEMBL4203_Ki,morgan,xgboost,42,label_permuted,0.1873142719268798,0.3259928226470947,0.3259928226470947,True,24,413,42,47,20287949
CHEMBL4203_Ki,morgan,xgboost,42,label_permuted,0.2676713466644287,0.546086311340332,0.546086311340332,True,24,413,42,48,20287950
CHEMBL4203_Ki,morgan,xgboost,42,label_permuted,0.5333998203277588,0.9514927864074708,0.9514927864074708,True,24,413,42,49,20287951
CHEMBL4203_Ki,morgan,xgboost,42,label_permuted,1.7301479578018188,2.4967795610427856,2.4967795610427856,True,24,413,42,50,20287952
CHEMBL4203_Ki,morgan,xgboost,42,label_permuted,0.0431199073791503,0.1380064487457275,0.1380064487457275,True,24,413,42,51,20287953
CHEMBL4203_Ki,morgan,mlp,42,label_permuted,2.627819061279297,2.6144996881484985,2.637818455696106,True,24,413,42,42,20287944
CHEMBL4203_Ki,morgan,mlp,42,label_permuted,1.0558996200561523,1.5225579738616943,1.5225579738616943,True,24,413,42,43,20287945
CHEMBL4203_Ki,morgan,mlp,42,label_permuted,0.857353687286377,1.0594656467437744,1.0594656467437744,True,24,413,42,44,20287946
CHEMBL4203_Ki,morgan,mlp,42,label_permuted,0.4072878360748291,0.6105170249938965,0.6105170249938965,True,24,413,42,45,20287947
CHEMBL4203_Ki,morgan,mlp,42,label_permuted,0.7099888324737549,0.8348782062530518,0.8348782062530518,True,24,413,42,46,20287948
CHEMBL4203_Ki,morgan,mlp,42,label_permuted,0.5910084247589111,0.8983960151672363,0.8983960151672363,True,24,413,42,47,20287949
CHEMBL4203_Ki,morgan,mlp,42,label_permuted,2.042078971862793,3.0014469623565674,3.0014469623565674,True,24,413,42,48,20287950
CHEMBL4203_Ki,morgan,mlp,42,label_permuted,0.6848080158233643,0.9504907131195068,0.9504907131195068,True,24,413,42,49,20287951
CHEMBL4203_Ki,morgan,mlp,42,label_permuted,0.6633011102676392,0.7833950519561768,0.7876137495040894,True,24,413,42,50,20287952
CHEMBL4203_Ki,morgan,mlp,42,label_permuted,2.030502319335937,2.444192409515381,2.444192409515381,True,24,413,42,51,20287953
CHEMBL4616_EC50,morgan,xgboost,42,label_permuted,0.5884507894515991,1.210534393787384,1.210534393787384,True,38,1526,42,42,20288944
CHEMBL4616_EC50,morgan,xgboost,42,label_permuted,0.086366057395935,0.1870509386062622,0.1870509386062622,True,38,1526,42,43,20288945
CHEMBL4616_EC50,morgan,xgboost,42,label_permuted,0.0570697784423828,0.0969129800796508,0.0969129800796508,True,38,1526,42,44,20288946
CHEMBL4616_EC50,morgan,xgboost,42,label_permuted,0.1000154018402099,0.1163800954818725,0.1163800954818725,True,38,1526,42,45,20288947
CHEMBL4616_EC50,morgan,xgboost,42,label_permuted,0.1970280408859253,0.3175461292266845,0.3175461292266845,True,38,1526,42,46,20288948
CHEMBL4616_EC50,morgan,xgboost,42,label_permuted,0.1313562393188476,0.2422289848327636,0.2422289848327636,True,38,1526,42,47,20288949
CHEMBL4616_EC50,morgan,xgboost,42,label_permuted,0.4459871053695678,0.5309494137763977,0.5309494137763977,True,38,1526,42,48,20288950
CHEMBL4616_EC50,morgan,xgboost,42,label_permuted,0.1077742576599121,0.1252548694610595,0.1252548694610595,True,38,1526,42,49,20288951
CHEMBL4616_EC50,morgan,xgboost,42,label_permuted,0.0597994327545166,0.0725551843643188,0.0725551843643188,True,38,1526,42,50,20288952
CHEMBL4616_EC50,morgan,xgboost,42,label_permuted,0.3338595628738403,0.496172547340393,0.496172547340393,True,38,1526,42,51,20288953
CHEMBL4616_EC50,morgan,mlp,42,label_permuted,1.026318073272705,1.248676300048828,1.248676300048828,True,38,1526,42,42,20288944
CHEMBL4616_EC50,morgan,mlp,42,label_permuted,0.4408552646636963,0.6655876636505127,0.6655876636505127,True,38,1526,42,43,20288945
CHEMBL4616_EC50,morgan,mlp,42,label_permuted,0.5378748178482056,0.7730953097343445,0.7730953097343445,True,38,1526,42,44,20288946
CHEMBL4616_EC50,morgan,mlp,42,label_permuted,0.5544233322143555,0.8006314039230347,0.8006314039230347,True,38,1526,42,45,20288947
CHEMBL4616_EC50,morgan,mlp,42,label_permuted,0.4234271645545959,0.7596244812011719,0.7596244812011719,True,38,1526,42,46,20288948
CHEMBL4616_EC50,morgan,mlp,42,label_permuted,0.5874189138412476,0.7349566221237183,0.7349566221237183,True,38,1526,42,47,20288949
CHEMBL4616_EC50,morgan,mlp,42,label_permuted,0.6365017294883728,0.8101884126663208,0.8101884126663208,True,38,1526,42,48,20288950
CHEMBL4616_EC50,morgan,mlp,42,label_permuted,0.5385144352912903,0.6706088781356812,0.6706088781356812,True,38,1526,42,49,20288951
CHEMBL4616_EC50,morgan,mlp,42,label_permuted,0.4531541466712951,0.6926078796386719,0.6926078796386719,True,38,1526,42,50,20288952
CHEMBL4616_EC50,morgan,mlp,42,label_permuted,0.5618292093276978,0.788690984249115,0.788690984249115,True,38,1526,42,51,20288953
CHEMBL4792_Ki,morgan,xgboost,42,label_permuted,0.0956058502197265,0.1929718255996704,0.1929718255996704,True,80,2671,42,42,20289944
CHEMBL4792_Ki,morgan,xgboost,42,label_permuted,0.0637190341949462,0.1280446052551269,0.1280446052551269,True,80,2671,42,43,20289945
CHEMBL4792_Ki,morgan,xgboost,42,label_permuted,0.0930254459381103,0.2446744441986084,0.2446744441986084,True,80,2671,42,44,20289946
CHEMBL4792_Ki,morgan,xgboost,42,label_permuted,0.1495709419250488,0.1495709419250488,0.1495709419250488,True,80,2671,42,45,20289947
CHEMBL4792_Ki,morgan,xgboost,42,label_permuted,0.6048047542572021,1.0233210325241089,1.0233210325241089,True,80,2671,42,46,20289948
CHEMBL4792_Ki,morgan,xgboost,42,label_permuted,0.1229338645935058,0.3597877025604248,0.3597877025604248,True,80,2671,42,47,20289949
CHEMBL4792_Ki,morgan,xgboost,42,label_permuted,1.384248971939087,1.6478424072265625,1.6478424072265625,True,80,2671,42,48,20289950
CHEMBL4792_Ki,morgan,xgboost,42,label_permuted,0.0793788433074951,0.1510272026062011,0.1510272026062011,True,80,2671,42,49,20289951
CHEMBL4792_Ki,morgan,xgboost,42,label_permuted,0.1062030792236328,0.109363317489624,0.109363317489624,True,80,2671,42,50,20289952
CHEMBL4792_Ki,morgan,xgboost,42,label_permuted,0.0974414348602294,0.124845266342163,0.124845266342163,True,80,2671,42,51,20289953
CHEMBL4792_Ki,morgan,mlp,42,label_permuted,1.1186046600341797,1.5703680515289309,1.5703680515289309,True,80,2671,42,42,20289944
CHEMBL4792_Ki,morgan,mlp,42,label_permuted,0.8524379730224609,1.6951606273651123,1.6951606273651123,True,80,2671,42,43,20289945
CHEMBL4792_Ki,morgan,mlp,42,label_permuted,0.8235820531845093,1.3154536485671997,1.3154536485671997,True,80,2671,42,44,20289946
CHEMBL4792_Ki,morgan,mlp,42,label_permuted,1.2428818941116333,1.98556923866272,1.98556923866272,True,80,2671,42,45,20289947
CHEMBL4792_Ki,morgan,mlp,42,label_permuted,0.9490470886230468,1.4580936431884766,1.4580936431884766,True,80,2671,42,46,20289948
CHEMBL4792_Ki,morgan,mlp,42,label_permuted,0.6381149291992188,1.3282359838485718,1.3282359838485718,True,80,2671,42,47,20289949
CHEMBL4792_Ki,morgan,mlp,42,label_permuted,0.7246003150939941,1.421587347984314,1.421587347984314,True,80,2671,42,48,20289950
CHEMBL4792_Ki,morgan,mlp,42,label_permuted,1.1091482639312744,1.7458372116088867,1.7458372116088867,True,80,2671,42,49,20289951
CHEMBL4792_Ki,morgan,mlp,42,label_permuted,1.1651272773742676,1.6140379905700684,1.6140379905700684,True,80,2671,42,50,20289952
CHEMBL4792_Ki,morgan,mlp,42,label_permuted,1.0925860404968262,1.6788873672485352,1.6788873672485352,True,80,2671,42,51,20289953
CHEMBL1862_Ki,molformer,xgboost,42,label_permuted,0.779721736907959,1.0345206260681152,1.0345206260681152,True,30,846,42,42,20260944
CHEMBL1862_Ki,molformer,xgboost,42,label_permuted,0.1703894138336181,0.3449429273605346,0.3449429273605346,True,30,846,42,43,20260945
CHEMBL1862_Ki,molformer,xgboost,42,label_permuted,0.7419065237045288,0.8840646743774414,0.8840646743774414,True,30,846,42,44,20260946
CHEMBL1862_Ki,molformer,xgboost,42,label_permuted,0.2022426128387451,0.2273056507110595,0.2273056507110595,True,30,846,42,45,20260947
CHEMBL1862_Ki,molformer,xgboost,42,label_permuted,0.9687262773513794,1.846945345401764,1.846945345401764,True,30,846,42,46,20260948
CHEMBL1862_Ki,molformer,xgboost,42,label_permuted,0.6266233921051025,0.8217325210571289,0.8217325210571289,True,30,846,42,47,20260949
CHEMBL1862_Ki,molformer,xgboost,42,label_permuted,0.7258753776550293,0.9934945106506348,0.9934945106506348,True,30,846,42,48,20260950
CHEMBL1862_Ki,molformer,xgboost,42,label_permuted,0.5249502658843994,1.1847994327545166,1.1847994327545166,True,30,846,42,49,20260951
CHEMBL1862_Ki,molformer,xgboost,42,label_permuted,0.5586397647857666,0.7269792556762695,0.7269792556762695,True,30,846,42,50,20260952
CHEMBL1862_Ki,molformer,xgboost,42,label_permuted,0.5536569356918335,0.8912369012832642,0.8912369012832642,True,30,846,42,51,20260953
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,0.8490351438522339,1.0214043855667114,1.0214043855667114,True,30,846,42,42,20260944
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,0.5801539421081543,0.7586321830749512,0.7586321830749512,True,30,846,42,43,20260945
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,0.5345182418823242,0.8656971454620361,0.8656971454620361,True,30,846,42,44,20260946
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,0.7507798671722412,0.9361567497253418,0.9361567497253418,True,30,846,42,45,20260947
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,1.292627215385437,1.619520664215088,1.619520664215088,True,30,846,42,46,20260948
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,0.9324402809143066,1.1830190420150757,1.220414161682129,True,30,846,42,47,20260949
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,3.059156656265259,4.796915769577026,4.796915769577026,True,30,846,42,48,20260950
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,0.3890906572341919,0.6365587711334229,0.6365587711334229,True,30,846,42,49,20260951
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,0.6707559823989868,1.2095215320587158,1.2095215320587158,True,30,846,42,50,20260952
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,0.5793733596801758,0.7143042087554932,0.7143042087554932,True,30,846,42,51,20260953
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,0.1700059175491333,0.2110509872436523,0.2110509872436523,True,38,1139,42,42,20261944
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,0.7542750835418701,1.326240301132202,1.326240301132202,True,38,1139,42,43,20261945
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,0.2542479038238525,0.4217643737792969,0.4217643737792969,True,38,1139,42,44,20261946
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,1.384549260139465,1.6896253824234009,1.6896253824234009,True,38,1139,42,45,20261947
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,0.2562706470489502,0.4953614473342895,0.4953614473342895,True,38,1139,42,46,20261948
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,0.1029590368270874,0.11048424243927,0.11048424243927,True,38,1139,42,47,20261949
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,0.5065714120864868,0.7472929954528809,0.7472929954528809,True,38,1139,42,48,20261950
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,0.1283408403396606,0.207731008529663,0.207731008529663,True,38,1139,42,49,20261951
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,0.1984862089157104,0.2024236917495727,0.2058068513870239,True,38,1139,42,50,20261952
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,0.6100473403930664,0.8589951992034912,0.8589951992034912,True,38,1139,42,51,20261953
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,0.5658459663391113,0.8321359157562256,0.8321359157562256,True,38,1139,42,42,20261944
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,0.6292270421981812,0.812442421913147,0.812442421913147,True,38,1139,42,43,20261945
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,0.5611686706542969,0.8951029777526855,0.8951029777526855,True,38,1139,42,44,20261946
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,0.8951151371002197,1.3958755731582642,1.3958755731582642,True,38,1139,42,45,20261947
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,0.5089325904846191,0.681950569152832,0.681950569152832,True,38,1139,42,46,20261948
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,0.5853044986724854,0.7035837173461914,0.7035837173461914,True,38,1139,42,47,20261949
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,0.7193224430084229,0.7403078079223633,0.7403078079223633,True,38,1139,42,48,20261950
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,0.8041553497314453,1.1848094463348389,1.1848094463348389,True,38,1139,42,49,20261951
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,0.6794295310974121,0.8221216201782227,0.8221216201782227,True,38,1139,42,50,20261952
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,0.6707003116607666,0.9054200649261476,0.9054200649261476,True,38,1139,42,51,20261953
CHEMBL2034_Ki,molformer,xgboost,42,label_permuted,0.6691380143165588,1.4118263125419617,1.4118263125419617,True,48,1320,42,42,20262944
CHEMBL2034_Ki,molformer,xgboost,42,label_permuted,0.5426710844039917,0.581213116645813,0.581213116645813,True,48,1320,42,43,20262945
CHEMBL2034_Ki,molformer,xgboost,42,label_permuted,0.6429898738861084,0.862926721572876,0.862926721572876,True,48,1320,42,44,20262946
CHEMBL2034_Ki,molformer,xgboost,42,label_permuted,0.4328465461730957,0.7069206237792969,0.7069206237792969,True,48,1320,42,45,20262947
CHEMBL2034_Ki,molformer,xgboost,42,label_permuted,0.3976646661758423,0.4251919984817505,0.4251919984817505,True,48,1320,42,46,20262948
CHEMBL2034_Ki,molformer,xgboost,42,label_permuted,0.425855278968811,0.686438262462616,0.686438262462616,True,48,1320,42,47,20262949
