dataset,representation,predictor,seed,variant,test_rows,unique_test_predictions,test_prediction_min,test_prediction_max,test_prediction_range,endpoint_constant,role,best_step,path,sha256
CHEMBL218_EC50,morgan,mlp,42,label_permuted,100,100,-2.6130571365356445,-1.819038271903992,0.7940188646316526,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL218_EC50--morgan--seed42.pt,7e73cc6163ab355376cb3ea300174633dc5dd2a2d7cb0b2711c0c9dbff167b1d
CHEMBL218_EC50,morgan,xgboost,11,label_permuted,100,4,-2.355487823486328,-2.235336780548096,0.12015104293823198,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL218_EC50--morgan--seed11.json,077a049b2864671150e21ee5db3ee58764638aac0befc96e63dcb5c89a3dc087
CHEMBL218_EC50,morgan,xgboost,23,label_permuted,100,48,-2.622211217880249,-2.074831247329712,0.5473799705505371,False,confirmation,19,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL218_EC50--morgan--seed23.json,b757c1cb85682ac9b319041c48274d8a91859778ddb87a1b2e14093d2fbf7452
CHEMBL218_EC50,morgan,xgboost,42,label_permuted,100,23,-2.3960940837860107,-2.193632125854492,0.20246195793151855,False,confirmation,5,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL218_EC50--morgan--seed42.json,8ca5cd9ba37f0f16af0a63c77819f7f34e345047016bad09e941c97dd38f1736
CHEMBL218_EC50,unimol,mlp,11,label_permuted,100,100,-2.546095371246338,-1.9302318096160889,0.615863561630249,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL218_EC50--unimol--seed11.pt,89e90f23da6b74ea790bac98db15dd9d885084fccf61ecef05dcafa994db9745
CHEMBL218_EC50,unimol,mlp,23,label_permuted,100,100,-2.4833006858825684,-2.0691497325897217,0.4141509532928467,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL218_EC50--unimol--seed23.pt,302a05c2f3a80da5a508011219085d30e15bf3869d8e5384c3d4f4e387a5d949
CHEMBL218_EC50,unimol,mlp,42,label_permuted,100,100,-2.6460022926330566,-2.133289098739624,0.5127131938934326,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL218_EC50--unimol--seed42.pt,db820c9001bc0b97028686bee2d4669bbf1fd1e793b5c60bd2be3d0b00ceb829
CHEMBL218_EC50,unimol,xgboost,11,label_permuted,100,19,-2.3357419967651367,-2.215993642807007,0.11974835395812988,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL218_EC50--unimol--seed11.json,ffd32d471d699a9e8c291600a6b172b63b96396318e10e3ddc73990e11974134
CHEMBL218_EC50,unimol,xgboost,23,label_permuted,100,12,-2.349780321121216,-2.216677188873291,0.1331031322479248,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL218_EC50--unimol--seed23.json,1d6005b4d4cf429849ca669d1bbbf8e50f7826b07ae2345e8e61610ed06e1a2c
CHEMBL218_EC50,unimol,xgboost,42,label_permuted,100,18,-2.315595388412476,-2.1829700469970703,0.13262534141540572,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL218_EC50--unimol--seed42.json,429acb6222d6cf8a6e866b7c0593aecf07165c12006cdb58743c039824d58c0b
CHEMBL219_Ki,molformer,mlp,11,label_permuted,163,163,-2.2784230709075928,-1.3409738540649414,0.9374492168426514,False,confirmation,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL219_Ki--molformer--seed11.pt,614176512be383ca36b32c8220b54992be67c667396c2ae8ee52dae9a2fcb7d4
CHEMBL219_Ki,molformer,mlp,23,label_permuted,163,163,-2.088429450988769,-1.10807204246521,0.9803574085235591,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL219_Ki--molformer--seed23.pt,34b732b7b6c814ced652a9294343517d51aed061bd8c4806c5bba98160abae1e
CHEMBL219_Ki,molformer,mlp,42,label_permuted,163,163,-2.312659740447998,-1.0090148448944092,1.3036448955535889,False,confirmation,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL219_Ki--molformer--seed42.pt,3cfe30376c9ae7ae6fb9af88d0f127ad8a61c64fa403b56938b0fa03adf219c3
CHEMBL219_Ki,molformer,xgboost,11,label_permuted,163,154,-1.9823232889175413,-1.3413996696472168,0.6409236192703245,False,confirmation,12,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL219_Ki--molformer--seed11.json,1598a8c9ed1eb3c344841c112770f57a4fec6caa3978b4dca74e063bb646c785
CHEMBL219_Ki,molformer,xgboost,23,label_permuted,163,18,-1.8386379480361936,-1.709322452545166,0.1293154954910276,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL219_Ki--molformer--seed23.json,7eda4964883f474f6710cb6e0dca897768ff388851b2cf297bc9635cb20b40ee
CHEMBL219_Ki,molformer,xgboost,42,label_permuted,163,161,-2.074810266494751,-1.496717929840088,0.5780923366546631,False,confirmation,16,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL219_Ki--molformer--seed42.json,0f053042c0a35c3d1d7daccd33959a859f25bc173f84a650e3a1f2adea8c8fa1
CHEMBL219_Ki,morgan,mlp,11,label_permuted,163,157,-2.526294708251953,-0.8027701377868652,1.723524570465088,False,confirmation,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL219_Ki--morgan--seed11.pt,2d37be079b493f7e71071218e0d5b488b04afd2750bf53da28b6fab308559204
CHEMBL219_Ki,morgan,mlp,23,label_permuted,163,157,-2.299617290496826,-1.2797365188598633,1.019880771636963,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL219_Ki--morgan--seed23.pt,ae8447603c74f568ce93c4727906ce6e68e1aaa905ff2c1c9046d6081ff0c216
CHEMBL219_Ki,morgan,mlp,42,label_permuted,163,157,-2.3042409420013428,-1.1365423202514648,1.167698621749878,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL219_Ki--morgan--seed42.pt,448d061d3ea9e1a04b875b4f0af39fac4a71695c82773de0002745221b755f12
CHEMBL219_Ki,morgan,xgboost,11,label_permuted,163,108,-2.5613999366760254,-1.2002193927764893,1.3611805438995361,False,confirmation,98,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL219_Ki--morgan--seed11.json,e9644c15748915e5ed16b567324cc439162d77ea2a0b00250e40f0c6119032dc
CHEMBL219_Ki,morgan,xgboost,23,label_permuted,163,8,-1.8277934789657595,-1.657825946807861,0.1699675321578984,False,confirmation,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL219_Ki--morgan--seed23.json,cbec1623c7d554178b65fcaae9c91a0ae769fde6fcc908006f0a1e9d828cc935
CHEMBL219_Ki,morgan,xgboost,42,label_permuted,163,80,-2.0390093326568604,-1.479649543762207,0.5593597888946533,False,confirmation,26,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL219_Ki--morgan--seed42.json,54b36de60bd72a8611a7181d8a7ed23fb49c0bfe5ae5b963212df3961b172834
CHEMBL219_Ki,unimol,mlp,11,label_permuted,163,163,-2.124879837036133,-1.331829071044922,0.7930507659912107,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL219_Ki--unimol--seed11.pt,3aed639f02b9556584b82d8a6d02278f667a13d372d87c72e69cd9d3aab91db0
CHEMBL219_Ki,unimol,mlp,23,label_permuted,163,163,-2.15582275390625,-1.3666751384735107,0.7891476154327393,False,confirmation,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL219_Ki--unimol--seed23.pt,fec9c7de9abec9af7463549893b49f7e5ab778910ae31d4601d066b1586c1e53
CHEMBL219_Ki,unimol,mlp,42,label_permuted,163,163,-2.1730213165283203,-1.4335745573043823,0.739446759223938,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL219_Ki--unimol--seed42.pt,9afb9bfce8191713a8529474031a0939074170ffacdfff439adbe3d57ba265b3
CHEMBL219_Ki,unimol,xgboost,11,label_permuted,163,163,-2.1728296279907227,-1.434640407562256,0.7381892204284666,False,confirmation,24,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL219_Ki--unimol--seed11.json,c1503366f44701ccfa2c1a5b3d315e383192d96fb20c55941b0221dc0d9ee6af
CHEMBL219_Ki,unimol,xgboost,23,label_permuted,163,163,-2.048231601715088,-1.4833606481552124,0.5648709535598755,False,confirmation,24,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL219_Ki--unimol--seed23.json,83d60da8ba82de4874b209d78bc92eba9a3b45f74f30fb09c8fa6dc3aacc1a76
CHEMBL219_Ki,unimol,xgboost,42,label_permuted,163,12,-1.8437747955322263,-1.698150396347046,0.14562439918518044,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL219_Ki--unimol--seed42.json,7219da687b62cb7ccbc447f9b9c28bcbc753b2fb4ae18f43dab540f5fed7af2f
CHEMBL228_Ki,molformer,mlp,11,label_permuted,216,216,-2.2421650886535645,-1.2439063787460327,0.9982587099075317,False,confirmation,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL228_Ki--molformer--seed11.pt,4f5d34d1c38c4754ee7ad0d4af4a9d0d728d842ec5df3bd1cb8296d94e8a819c
CHEMBL228_Ki,molformer,mlp,23,label_permuted,216,216,-2.2654078006744385,-1.2471448183059692,1.0182629823684692,False,confirmation,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL228_Ki--molformer--seed23.pt,bbad178a4b0ddeea041bf9d4108e8399e72112acb9b5ffe8a3c27653af1dbf7d
CHEMBL228_Ki,molformer,mlp,42,label_permuted,216,216,-2.108961343765259,-1.4457850456237793,0.6631762981414795,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL228_Ki--molformer--seed42.pt,ce47201a03f4bd38f470577c069b13a8705fd7b44ed88eea749b344bbc9bb033
CHEMBL228_Ki,molformer,xgboost,11,label_permuted,216,15,-1.7995041608810425,-1.6657003164291382,0.1338038444519043,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL228_Ki--molformer--seed11.json,b05903e2b42f7f603ff2309bc305c6d3d60512b81723b2ef8205a11f0863a95b
CHEMBL228_Ki,molformer,xgboost,23,label_permuted,216,20,-1.7880195379257202,-1.6355239152908323,0.15249562263488792,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL228_Ki--molformer--seed23.json,911bf191798e697f4068fe6797a9300c97277c0403218b062bd4ac273199619d
CHEMBL228_Ki,molformer,xgboost,42,label_permuted,216,214,-1.9934241771698,-1.340849995613098,0.6525741815567021,False,confirmation,14,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL228_Ki--molformer--seed42.json,d307db472aa7165d75261e01a9c61b7b7195cf3eee5538fab5f249260d9ad54e
CHEMBL228_Ki,morgan,mlp,11,label_permuted,216,211,-2.1018781661987305,-1.2934703826904297,0.8084077835083008,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL228_Ki--morgan--seed11.pt,e7e0fab6f44596113d031a2220028efada4af6bec8fecc3bee262c59db26f433
CHEMBL228_Ki,morgan,mlp,23,label_permuted,216,211,-2.5724446773529053,-0.4874887466430664,2.084955930709839,False,confirmation,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL228_Ki--morgan--seed23.pt,bbb97754f88ddd562ceccf3079574db885ec88626ee24ac1451b9f94e7270799
CHEMBL228_Ki,morgan,mlp,42,label_permuted,216,211,-2.1346609592437744,-1.1382086277008057,0.9964523315429688,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL228_Ki--morgan--seed42.pt,14872e370b88aa24978072482c3323195123a82e4025dbf462f5a69fa6a58db5
CHEMBL228_Ki,morgan,xgboost,11,label_permuted,216,46,-2.09895920753479,-1.6063346862792969,0.49262452125549316,False,confirmation,7,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL228_Ki--morgan--seed11.json,ac3e045ca3e3b4ab880ac4fd73a0769f1f7f3dfd7566b090ae86e97f1b568ccb
CHEMBL228_Ki,morgan,xgboost,23,label_permuted,216,11,-1.7362905740737915,-1.5911850929260254,0.1451054811477661,False,confirmation,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL228_Ki--morgan--seed23.json,e8fd6f7b4d8cf1ba02949a6a653889f0ebfd01fbcac652a4dc3f2a6f6f7532ed
CHEMBL228_Ki,morgan,xgboost,42,label_permuted,216,18,-1.8639222383499143,-1.623915195465088,0.24000704288482644,False,confirmation,3,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL228_Ki--morgan--seed42.json,4f02829d1badb779e635581f665ffdb908af8dc88f12bacb45970ec95a4c2617
CHEMBL228_Ki,unimol,mlp,11,label_permuted,216,214,-1.9750919342041016,-1.24174964427948,0.7333422899246216,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL228_Ki--unimol--seed11.pt,756937d7c3f57add5c5e086cab7734ee5e6e7eae04e4214bc7a0bf0f4c3942a9
CHEMBL228_Ki,unimol,mlp,23,label_permuted,216,214,-2.057822227478028,-1.1672446727752686,0.8905775547027592,False,confirmation,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL228_Ki--unimol--seed23.pt,846c30e192d7f3225e5efda34ef7370804036be7f8ac67fc1e0727c3e87b5442
CHEMBL228_Ki,unimol,mlp,42,label_permuted,216,214,-2.1402852535247803,-1.4705071449279783,0.669778108596802,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL228_Ki--unimol--seed42.pt,90edbdd89a051e5aa8e31ba75c2926550adc182651218b63493fbe65979d1815
CHEMBL228_Ki,unimol,xgboost,11,label_permuted,216,181,-1.841774106025696,-1.6020944118499756,0.23967969417572044,False,confirmation,3,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL228_Ki--unimol--seed11.json,d5e0be499284519641237ece73f6b0d2910612475d3877e4319cf6109f88cb23
CHEMBL228_Ki,unimol,xgboost,23,label_permuted,216,126,-1.9174087047576904,-1.5962921380996704,0.32111656665802,False,confirmation,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL228_Ki--unimol--seed23.json,02ebba7367890f16ec787257048cab31efc8c92971565f4c66e3c901c629070a
CHEMBL228_Ki,unimol,xgboost,42,label_permuted,216,159,-1.8523439168930051,-1.5259262323379517,0.3264176845550535,False,confirmation,3,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL228_Ki--unimol--seed42.json,034599e8da864c19c3cc7d557e417fce9938994f1401be21c9a1cd9afbdccc19
CHEMBL231_Ki,molformer,mlp,11,label_permuted,79,79,-2.8688580989837646,-1.553012728691101,1.3158453702926636,False,confirmation,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL231_Ki--molformer--seed11.pt,e12f0debffb870f30d5ef9041ddd309c4307a559723cdfe2d5d6b4e420646b35
CHEMBL231_Ki,molformer,mlp,23,label_permuted,79,79,-2.7560667991638184,-1.4637236595153809,1.2923431396484375,False,confirmation,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL231_Ki--molformer--seed23.pt,04310d29eb2ad4e13853eb7e01e12931b4c7a2fa5f3a7a1b8785011ead7db8fa
CHEMBL231_Ki,molformer,mlp,42,label_permuted,79,79,-2.4376134872436523,-1.7004841566085815,0.7371293306350708,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL231_Ki--molformer--seed42.pt,86fc288a2250d36d6bbe7789ecc4258a27fb3a7d54b9702d98f16de3ff7d97a4
CHEMBL231_Ki,molformer,xgboost,11,label_permuted,79,76,-2.5444016456604004,-1.8096165657043457,0.7347850799560547,False,confirmation,11,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL231_Ki--molformer--seed11.json,e7fca8c0bf65d3c4e3f120c29cb94e5192cf2714eeb906c360c64e2d090b2800
CHEMBL231_Ki,molformer,xgboost,23,label_permuted,79,79,-2.8537521362304688,-1.281282663345337,1.5724694728851318,False,confirmation,117,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL231_Ki--molformer--seed23.json,1971ec304755f48bf65ea9329bf0d918d585e6c0abb4e3d381d4672d7375741d
CHEMBL231_Ki,molformer,xgboost,42,label_permuted,79,79,-3.2786052227020264,-1.0223838090896606,2.2562214136123657,False,confirmation,113,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL231_Ki--molformer--seed42.json,aabd07e4a967bcff8f2e5e644e3fa37945eb20397e870572a86320f9ab6ac8ea
CHEMBL231_Ki,morgan,mlp,11,label_permuted,79,79,-2.6899309158325195,-1.1897578239440918,1.5001730918884277,False,confirmation,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL231_Ki--morgan--seed11.pt,f91e87638832beb8e9e4872b6e28a034b32a201e48166d6565a4317578c238da
CHEMBL231_Ki,morgan,mlp,23,label_permuted,79,79,-2.787097454071045,-1.6739380359649658,1.113159418106079,False,confirmation,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL231_Ki--morgan--seed23.pt,70d101228d7f806d2e8a7be82aa7a2736bb1284358bddea9b5028eb2fab2421b
CHEMBL231_Ki,morgan,mlp,42,label_permuted,79,79,-2.263224601745605,-1.4731955528259275,0.7900290489196775,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL231_Ki--morgan--seed42.pt,d64c95177254dcb926b68732a4fe993e3c71beb2e4153a5c22eac08df93ea9e7
CHEMBL231_Ki,morgan,xgboost,11,label_permuted,79,71,-3.1620588302612305,-1.354814052581787,1.8072447776794434,False,confirmation,157,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL231_Ki--morgan--seed11.json,53e1304636637ad00095345e45b9394a050a7128c44c10d860cc67ed4fe16095
CHEMBL231_Ki,morgan,xgboost,23,label_permuted,79,77,-2.8935189247131348,-0.4444912672042846,2.44902765750885,False,confirmation,194,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL231_Ki--morgan--seed23.json,8f0d5523067f3b16ddf4fde6affbb0b080348ce03f2fbc14ece46127f3b63443
CHEMBL231_Ki,morgan,xgboost,42,label_permuted,79,68,-2.772935152053833,-1.2099640369415283,1.5629711151123047,False,confirmation,67,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL231_Ki--morgan--seed42.json,4bf00167395ebdf01986b9c73965c1dd54518f8a6bb1d1903d873c7baca28e0d
CHEMBL231_Ki,unimol,mlp,11,label_permuted,79,79,-2.268463134765625,-1.6061948537826538,0.6622682809829712,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL231_Ki--unimol--seed11.pt,19423d224a82916423f8232d737ccef9889d1d8b13fa679cbe6176fd9dea6e88
CHEMBL231_Ki,unimol,mlp,23,label_permuted,79,79,-2.5802502632141118,-1.76623797416687,0.8140122890472419,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL231_Ki--unimol--seed23.pt,992adc25d7fe44c7f712b0bf484ba5c7c7a3452d6e63fd3063130a1dfc54bad2
CHEMBL231_Ki,unimol,mlp,42,label_permuted,79,79,-3.60884428024292,-0.3356164693832397,3.27322781085968,False,confirmation,17,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL231_Ki--unimol--seed42.pt,9d8413382282cfad18bfa810c6a8f2e3682a6df39997c2604a7ebd22b2f70ec3
CHEMBL231_Ki,unimol,xgboost,11,label_permuted,79,15,-2.119661808013916,-1.9929500818252563,0.12671172618865967,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL231_Ki--unimol--seed11.json,4ba93165df5b9e0e2f5ca14f6b696f22d6be84c46cddfd60343caee5aa03a608
CHEMBL231_Ki,unimol,xgboost,23,label_permuted,79,78,-2.366368293762207,-1.8554182052612305,0.5109500885009766,False,confirmation,8,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL231_Ki--unimol--seed23.json,7b6391ac59a0cb7235ac84eecedb7f955f62b37bad304c2123117a2d50d361a3
CHEMBL231_Ki,unimol,xgboost,42,label_permuted,79,15,-2.1103739738464355,-1.9681930541992188,0.1421809196472168,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL231_Ki--unimol--seed42.json,db72e23bcd69c9b0790f099098f489d6ce3e76cab6a507cdaf6e8262841be03d
CHEMBL233_Ki,molformer,mlp,11,label_permuted,358,358,-2.2515790462493896,-1.3407843112945557,0.910794734954834,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL233_Ki--molformer--seed11.pt,187199dc478ebd942fb2565157b89bf0abe6d445529141153bb11d219f1a627d
CHEMBL233_Ki,molformer,mlp,23,label_permuted,358,358,-2.090785503387451,-1.0639729499816897,1.0268125534057615,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL233_Ki--molformer--seed23.pt,e6f1d6849b84a494c23a27a070859450603815ea9ecc3c56b8f2f9a43332137c
CHEMBL233_Ki,molformer,mlp,42,label_permuted,358,358,-2.175007104873657,-1.230036377906799,0.9449707269668577,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL233_Ki--molformer--seed42.pt,939f8b624cb79a52fecec112abd39edd73bc2a99589d7462c8271c98d94cdc5c
CHEMBL233_Ki,molformer,xgboost,11,label_permuted,358,350,-1.9920600652694704,-1.3573086261749268,0.6347514390945437,False,confirmation,17,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL233_Ki--molformer--seed11.json,6391bab2662b48b50010049c14f72f739ccad8ffbabbdd0593580a4e6c4c2ba2
CHEMBL233_Ki,molformer,xgboost,23,label_permuted,358,23,-1.7437996864318848,-1.602660059928894,0.14113962650299072,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL233_Ki--molformer--seed23.json,f64bfa6a3a9e7260cfcca59c3225ff753a58b4688e95c6133690f84b26bb8f74
CHEMBL233_Ki,molformer,xgboost,42,label_permuted,358,310,-2.0296547412872314,-1.4165297746658323,0.6131249666213991,False,confirmation,8,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL233_Ki--molformer--seed42.json,3b24d3a508660c4f1daf14bc897b29d93b2fb567c553d48f49d0f35f762485cc
CHEMBL233_Ki,morgan,mlp,11,label_permuted,358,354,-2.342487096786499,-1.0192673206329346,1.3232197761535645,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL233_Ki--morgan--seed11.pt,1b37ee7aa3558bcd523dbc1341ddd70d53a44cc9da784bb3b5949a8ffcee0b79
CHEMBL233_Ki,morgan,mlp,23,label_permuted,358,354,-2.754605293273926,-1.0761842727661133,1.6784210205078125,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL233_Ki--morgan--seed23.pt,800030579d7190e3def7601c63d9887e8446f22db9b3d57a144feb9b7657e1c2
CHEMBL233_Ki,morgan,mlp,42,label_permuted,358,354,-2.3697657585144043,-0.8827810883522034,1.486984670162201,False,confirmation,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL233_Ki--morgan--seed42.pt,94bcfa13e95d771ff7d7e0c683cb9f2878ccc4eb9d99135035bf80055380cfc2
CHEMBL233_Ki,morgan,xgboost,11,label_permuted,358,49,-1.8391116857528689,-1.4928829669952393,0.3462287187576296,False,confirmation,6,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL233_Ki--morgan--seed11.json,3a6c7ce63d74d1a474e6c244826d5d59cfc31c70bc636f63550b5e60527bac32
